transaction_id,product_id,transaction_quantity,price_per_unit
91935,30,1,3.0
91936,43,1,3.0
91937,60,2,3.75
91938,38,1,3.75
91938,71,1,3.75
91939,40,1,3.75
91940,52,2,2.5
91941,60,2,3.75
91942,61,2,4.75
91943,50,1,2.5
91944,37,1,3.0
91945,51,2,3.0
91946,52,2,2.5
91947,87,1,3.0
91948,55,2,4.0
91949,35,2,3.1
91950,43,2,3.0
91951,46,2,2.5
91952,39,1,4.25
91953,41,1,4.25
91954,27,2,3.5
91954,75,1,3.5
91955,52,1,2.5
91956,56,1,2.55
91956,79,1,3.75
91957,32,1,3.0
91958,27,2,3.5
91958,71,1,3.75
91959,24,1,3.0
91960,52,1,2.5
91961,37,2,3.0
91962,41,1,4.25
91963,53,2,3.0
91964,53,2,3.0
91965,44,2,2.5
91966,57,1,3.1
91967,37,2,3.0
91968,39,1,4.25
91969,45,1,3.0
91970,54,1,2.5
91971,51,1,3.0
91972,58,2,3.5
91973,39,1,4.25
91974,24,1,3.0
91975,87,1,3.0
91975,72,1,3.25
91976,49,1,3.0
91977,26,2,3.0
91977,56,2,2.55
91977,69,1,3.25
91978,28,2,2.0
91979,43,2,3.0
91980,26,1,3.0
91981,34,1,2.45
91981,78,1,4.5
91982,54,2,2.5
91983,59,1,4.5
91984,34,1,2.45
91985,29,1,2.5
91986,47,2,3.0
91986,75,1,3.5
91987,33,2,3.5
91987,74,1,3.5
91988,60,1,3.75
91989,28,1,2.0
91990,36,2,3.75
91991,56,2,2.55
91992,58,2,3.5
91993,53,1,3.0
91994,24,1,3.0
91995,60,2,3.75
91996,49,2,3.0
91997,27,2,3.5
91998,50,2,2.5
91999,33,1,3.5
92000,54,1,2.5
92001,35,2,3.1
92002,53,2,3.0
92003,22,2,2.0
92004,56,2,2.55
92005,33,1,3.5
92005,69,1,3.25
92006,44,2,2.5
92007,50,1,2.5
92008,54,2,2.5
92009,26,1,3.0
92010,46,1,2.5
92010,71,1,3.75
92011,33,2,3.5
92012,47,2,3.0
92013,32,1,3.0
92014,61,1,4.75
92015,58,1,3.5
92015,79,1,3.75
92016,22,2,2.0
92017,47,1,3.0
92018,61,2,4.75
92019,55,2,4.0
92020,28,1,2.0
92021,25,2,2.2
92022,57,1,3.1
92022,77,1,3.0
92023,47,2,3.0
92024,35,1,3.1
92025,60,2,3.75
92026,41,2,4.25
92027,61,2,4.75
92028,39,1,4.25
92029,34,2,2.45
92029,79,1,3.75
92030,59,1,4.5
92031,49,1,3.0
92032,61,1,4.75
92032,72,1,3.25
92033,40,1,3.75
92033,72,1,3.25
92034,61,2,4.75
92035,22,1,2.0
92036,29,1,2.5
92036,72,1,3.25
92037,56,1,2.55
92038,23,1,2.5
92039,22,1,2.0
92040,58,1,3.5
92041,35,2,3.1
92042,52,2,2.5
92043,34,2,2.45
92044,33,1,3.5
92045,50,1,2.5
92046,27,1,3.5
92047,47,2,3.0
92048,38,1,3.75
92049,22,1,2.0
92050,28,2,2.0
92051,42,1,2.5
92052,56,2,2.55
92053,45,2,3.0
92054,45,1,3.0
92055,52,2,2.5
92056,50,2,2.5
92056,76,1,3.5
92057,31,1,2.2
92058,59,2,4.5
92059,38,1,3.75
92060,48,2,2.5
92060,75,1,3.5
92061,58,2,3.5
92061,72,1,3.25
92062,59,2,4.5
92063,23,2,2.5
92064,60,2,3.75
92065,31,2,2.2
92066,50,2,2.5
92067,39,2,4.25
92068,26,2,3.0
92069,41,1,4.25
92069,43,1,3.0
92070,61,1,4.75
92070,72,1,3.25
92071,25,2,2.2
92072,32,1,3.0
92072,79,1,3.75
92073,56,2,2.55
92074,58,2,3.5
92075,22,1,2.0
92076,37,1,3.0
92077,49,1,3.0
92078,29,1,2.5
92079,32,1,3.0
92080,23,1,2.5
92081,50,2,2.5
92082,31,1,2.2
92083,27,1,3.5
92084,61,1,4.75
92085,54,2,2.5
92085,71,1,3.75
92086,28,1,2.0
92087,46,1,2.5
92088,40,1,3.75
92089,32,2,3.0
92090,40,2,3.75
92091,40,2,3.75
92091,73,1,3.75
92092,36,2,3.75
92093,29,2,2.5
92094,44,1,2.5
92095,46,1,2.5
92096,27,2,3.5
92097,41,1,4.25
92097,69,1,3.25
92098,52,2,2.5
92099,61,2,4.75
92100,54,2,2.5
92101,34,1,2.45
92102,55,2,4.0
92102,69,1,3.25
92103,87,1,3.0
92104,54,1,2.5
92105,39,1,4.25
92106,36,1,3.75
92107,38,2,3.75
92108,42,1,2.5
92109,24,2,3.0
92110,57,1,3.1
92111,22,1,2.0
92112,33,2,3.5
92113,35,2,3.1
92114,44,2,2.5
92115,32,2,3.0
92115,70,1,3.25
92116,55,2,4.0
92117,60,1,3.75
92118,29,2,2.5
92119,42,2,2.5
92120,40,1,3.75
92120,75,1,3.5
92121,22,1,2.0
92122,49,1,3.0
92122,74,1,3.5
92123,36,1,3.75
92124,51,2,3.0
92125,44,1,2.5
92125,76,1,3.5
92126,25,1,2.2
92127,27,2,3.5
92128,45,2,3.0
92129,50,2,2.5
92130,48,2,2.5
92131,31,2,2.2
92132,46,2,2.5
92133,44,1,2.5
92134,43,2,3.0
92134,73,1,3.75
92135,35,1,3.1
92136,87,2,3.0
92137,53,1,3.0
92138,44,2,2.5
92138,73,1,3.75
92139,26,2,3.0
92140,31,2,2.2
92140,74,1,3.5
92141,51,2,3.0
92142,55,2,4.0
92143,60,1,3.75
92144,33,2,3.5
92145,41,2,4.25
92146,27,1,3.5
92146,72,1,3.25
92147,30,1,3.0
92148,52,2,2.5
92149,33,1,3.5
92150,58,2,3.5
92151,40,2,3.75
92152,38,1,3.75
92153,52,1,2.5
92154,26,2,3.0
92155,37,1,3.0
92156,26,1,3.0
92157,58,1,3.5
92158,22,2,2.0
92159,41,2,4.25
92160,42,2,2.5
92161,42,1,2.5
92162,43,1,3.0
92163,50,1,2.5
92164,58,2,3.5
92165,33,1,3.5
92166,34,1,2.45
92167,35,2,3.1
92168,32,1,3.0
92169,26,2,3.0
92170,39,2,4.25
92171,42,2,2.5
92172,51,1,3.0
92173,43,1,3.0
92174,31,1,2.2
92175,54,2,2.5
92176,27,1,3.5
92177,61,2,4.75
92178,50,1,2.5
92178,78,1,4.5
92179,47,1,3.0
92180,55,2,4.0
92181,34,2,2.45
92182,33,2,3.5
92183,35,2,3.1
92183,69,1,3.25
92184,52,1,2.5
92185,44,2,2.5
92186,58,1,3.5
92187,22,2,2.0
92188,53,2,3.0
92189,28,2,2.0
92190,55,2,4.0
92191,55,1,4.0
92192,34,2,2.45
92193,26,1,3.0
92194,29,1,2.5
92195,48,2,2.5
92196,51,2,3.0
92197,52,2,2.5
92198,51,1,3.0
92199,38,2,3.75
92200,87,1,3.0
92201,57,1,3.1
92202,54,2,2.5
92203,56,2,2.55
92204,47,1,3.0
92205,50,2,2.5
92206,46,2,2.5
92206,71,1,3.75
92207,52,1,2.5
92208,38,1,3.75
92209,39,2,4.25
92210,49,2,3.0
92211,50,2,2.5
92211,69,1,3.25
92212,33,2,3.5
92213,25,2,2.2
92214,33,2,3.5
92215,31,1,2.2
92216,54,1,2.5
92217,38,2,3.75
92218,29,2,2.5
92219,39,1,4.25
92220,28,1,2.0
92221,51,2,3.0
92222,60,2,3.75
92223,44,2,2.5
92224,55,1,4.0
92225,41,2,4.25
92226,22,2,2.0
92227,35,1,3.1
92228,31,2,2.2
92229,28,2,2.0
92230,39,1,4.25
92231,53,1,3.0
92232,32,2,3.0
92233,50,2,2.5
92234,37,1,3.0
92235,61,2,4.75
92236,23,2,2.5
92237,60,2,3.75
92238,37,1,3.0
92239,26,1,3.0
92240,53,2,3.0
92241,53,1,3.0
92242,60,1,3.75
92242,78,1,4.5
92243,31,2,2.2
92244,24,1,3.0
92245,30,1,3.0
92246,50,2,2.5
92247,51,1,3.0
92248,39,2,4.25
92249,44,1,2.5
92250,52,1,2.5
92250,69,1,3.25
92251,45,2,3.0
92251,74,1,3.5
92252,31,2,2.2
92252,75,1,3.5
92253,56,2,2.55
92254,58,1,3.5
92255,47,2,3.0
92256,46,1,2.5
92257,24,2,3.0
92258,59,2,4.5
92259,49,1,3.0
92259,78,1,4.5
92260,31,1,2.2
92261,39,2,4.25
92261,76,1,3.5
92262,45,2,3.0
92263,30,1,3.0
92264,46,2,2.5
92265,40,1,3.75
92266,44,1,2.5
92267,39,2,4.25
92267,71,1,3.75
92268,31,1,2.2
92268,74,1,3.5
92269,51,2,3.0
92270,61,1,4.75
92270,79,1,3.75
92271,56,1,2.55
92272,34,1,2.45
92273,36,2,3.75
92274,30,1,3.0
92275,23,2,2.5
92276,29,2,2.5
92277,60,1,3.75
92278,31,1,2.2
92279,29,2,2.5
92279,71,1,3.75
92280,51,2,3.0
92280,71,1,3.75
92281,35,2,3.1
92282,56,1,2.55
92283,60,1,3.75
92284,43,1,3.0
92284,75,1,3.5
92285,28,1,2.0
92285,70,1,3.25
92286,29,2,2.5
92287,37,2,3.0
92288,47,1,3.0
92288,79,1,3.75
92289,61,1,4.75
92290,30,1,3.0
92291,35,2,3.1
92292,59,1,4.5
92293,57,2,3.1
92294,25,1,2.2
92295,55,1,4.0
92296,51,2,3.0
92297,37,1,3.0
92298,24,2,3.0
92299,39,1,4.25
92300,52,2,2.5
92301,49,2,3.0
92302,27,2,3.5
92303,42,2,2.5
92304,46,1,2.5
92305,40,2,3.75
92306,48,2,2.5
92307,38,1,3.75
92308,34,2,2.45
92309,27,1,3.5
92310,49,2,3.0
92310,71,1,3.75
92311,47,2,3.0
92312,36,2,3.75
92313,49,2,3.0
92314,40,2,3.75
92314,74,1,3.5
92315,29,1,2.5
92316,87,1,3.0
92316,77,1,3.0
92317,41,2,4.25
92317,74,1,3.5
92318,55,2,4.0
92319,49,1,3.0
92320,43,1,3.0
92321,45,2,3.0
92322,22,2,2.0
92323,54,1,2.5
92324,45,2,3.0
92325,52,2,2.5
92326,30,1,3.0
92326,72,1,3.25
92327,28,1,2.0
92328,25,1,2.2
92329,56,2,2.55
92330,34,2,2.45
92331,29,2,2.5
92332,35,2,3.1
92332,73,1,3.75
92333,37,1,3.0
92333,76,1,3.5
92334,33,2,3.5
92335,35,1,3.1
92336,25,2,2.2
92337,26,2,3.0
92338,45,2,3.0
92339,36,1,3.75
92340,45,2,3.0
92341,49,2,3.0
92342,37,2,3.0
92343,52,1,2.5
92344,45,1,3.0
92345,24,2,3.0
92346,40,1,3.75
92347,45,2,3.0
92348,50,2,2.5
92349,53,2,3.0
92350,54,2,2.5
92350,78,1,4.5
92351,58,2,3.5
92352,52,2,2.5
92353,24,1,3.0
92354,46,1,2.5
92355,28,1,2.0
92356,31,1,2.2
92357,50,1,2.5
92358,59,1,4.5
92358,71,1,3.75
92359,43,1,3.0
92360,34,2,2.45
92361,48,1,2.5
92362,47,1,3.0
92363,28,1,2.0
92364,58,2,3.5
92364,69,1,3.25
92365,38,2,3.75
92366,25,2,2.2
92367,53,1,3.0
92368,59,2,4.5
92369,41,2,4.25
92369,79,1,3.75
92370,52,1,2.5
92371,52,1,2.5
92371,69,1,3.25
92372,23,2,2.5
92373,39,2,4.25
92374,30,2,3.0
92375,37,2,3.0
92376,60,1,3.75
92377,44,2,2.5
92377,71,1,3.75
92378,28,1,2.0
92379,58,2,3.5
92380,48,1,2.5
92381,40,1,3.75
92382,43,1,3.0
92383,42,1,2.5
92383,79,1,3.75
92384,38,1,3.75
92385,34,2,2.45
92386,48,1,2.5
92386,69,1,3.25
92387,52,1,2.5
92388,50,1,2.5
92389,29,2,2.5
92390,52,2,2.5
92391,57,1,3.1
92392,87,2,3.0
92393,30,2,3.0
92394,34,2,2.45
92395,51,2,3.0
92395,76,1,3.5
92396,39,2,4.25
92397,56,1,2.55
92398,46,1,2.5
92399,57,2,3.1
92400,24,1,3.0
92401,37,1,3.0
92402,87,2,3.0
92403,28,1,2.0
92404,22,1,2.0
92405,56,2,2.55
92406,53,1,3.0
92407,25,2,2.2
92408,35,1,3.1
92408,71,1,3.75
92409,59,2,4.5
92410,30,2,3.0
92410,71,1,3.75
92411,47,1,3.0
92412,29,2,2.5
92412,75,1,3.5
92413,39,1,4.25
92413,69,1,3.25
92414,38,1,3.75
92415,53,1,3.0
92416,47,2,3.0
92416,76,1,3.5
92417,87,1,3.0
92418,40,1,3.75
92419,39,1,4.25
92420,27,1,3.5
92421,38,2,3.75
92422,60,1,3.75
92423,33,2,3.5
92424,30,1,3.0
92425,52,2,2.5
92426,59,1,4.5
92427,41,2,4.25
92428,25,2,2.2
92429,41,2,4.25
92430,26,2,3.0
92431,60,1,3.75
92432,52,1,2.5
92433,38,1,3.75
92434,33,2,3.5
92435,60,2,3.75
92436,59,2,4.5
92437,58,2,3.5
92438,54,1,2.5
92439,34,2,2.45
92440,58,1,3.5
92441,48,2,2.5
92441,70,1,3.25
92442,23,2,2.5
92443,57,1,3.1
92444,31,1,2.2
92445,34,2,2.45
92446,48,2,2.5
92447,24,1,3.0
92448,36,2,3.75
92449,34,2,2.45
92450,56,2,2.55
92451,54,2,2.5
92452,34,1,2.45
92453,37,2,3.0
92454,45,1,3.0
92455,55,1,4.0
92456,24,2,3.0
92457,61,1,4.75
92458,38,1,3.75
92459,40,2,3.75
92459,69,1,3.25
92460,51,1,3.0
92461,46,2,2.5
92461,78,1,4.5
92462,56,1,2.55
92463,24,2,3.0
92464,24,2,3.0
92464,73,1,3.75
92465,43,2,3.0
92466,60,1,3.75
92467,43,2,3.0
92468,32,1,3.0
92468,76,1,3.5
92469,48,2,2.5
92470,50,2,2.5
92470,74,1,3.5
92471,56,2,2.55
92472,45,2,3.0
92473,32,2,3.0
92474,48,2,2.5
92475,42,1,2.5
92476,59,2,4.5
92477,57,2,3.1
92477,76,1,3.5
92478,43,2,3.0
92479,46,1,2.5
92480,30,1,3.0
92481,44,1,2.5
92482,28,2,2.0
92483,33,1,3.5
92484,36,1,3.75
92485,49,2,3.0
92485,69,1,3.25
92486,54,2,2.5
92487,22,1,2.0
92487,73,1,3.75
92488,23,2,2.5
92489,45,2,3.0
92490,26,1,3.0
92491,39,2,4.25
92492,54,1,2.5
92493,33,2,3.5
92494,53,1,3.0
92495,57,2,3.1
92496,50,1,2.5
92497,23,1,2.5
92498,50,2,2.5
92499,46,2,2.5
92500,51,2,3.0
92501,46,1,2.5
92502,34,1,2.45
92503,23,1,2.5
92504,40,2,3.75
92504,77,1,3.0
92505,57,2,3.1
92506,41,1,4.25
92507,49,2,3.0
92508,47,1,3.0
92509,45,2,3.0
92510,27,2,3.5
92511,40,1,3.75
92511,73,1,3.75
92512,52,1,2.5
92513,59,2,4.5
92514,36,2,3.75
92515,29,1,2.5
92516,47,1,3.0
92517,32,1,3.0
92518,49,1,3.0
92519,30,1,3.0
92520,47,1,3.0
92520,36,1,3.75
92521,56,2,2.55
92522,39,1,4.25
92523,33,2,3.5
92524,45,2,3.0
92525,52,2,2.5
92526,44,2,2.5
92527,27,2,3.5
92527,72,1,3.25
92528,31,1,2.2
92529,50,2,2.5
92530,58,2,3.5
92531,30,2,3.0
92532,59,2,4.5
92533,59,2,4.5
92533,71,1,3.75
92534,45,1,3.0
92535,34,2,2.45
92536,43,1,3.0
92537,30,2,3.0
92538,42,1,2.5
92538,71,1,3.75
92539,55,2,4.0
92540,25,1,2.2
92541,49,1,3.0
92542,24,2,3.0
92543,39,2,4.25
92544,30,1,3.0
92545,22,2,2.0
92546,48,2,2.5
92547,53,1,3.0
92548,50,1,2.5
92548,74,1,3.5
92549,45,1,3.0
92550,55,2,4.0
92551,45,2,3.0
92551,70,1,3.25
92552,27,2,3.5
92553,32,2,3.0
92553,76,1,3.5
92554,27,1,3.5
92555,36,2,3.75
92555,73,1,3.75
92556,24,1,3.0
92557,23,1,2.5
92558,31,1,2.2
92559,42,1,2.5
92560,42,2,2.5
92561,50,1,2.5
92562,50,2,2.5
92562,79,1,3.75
92563,27,2,3.5
92564,26,1,3.0
92564,72,1,3.25
92565,29,1,2.5
92566,87,2,3.0
92567,26,2,3.0
92568,28,1,2.0
92569,43,2,3.0
92570,34,1,2.45
92571,45,2,3.0
92572,37,2,3.0
92573,29,1,2.5
92574,22,1,2.0
92575,36,1,3.75
92576,51,1,3.0
92577,60,2,3.75
92578,56,2,2.55
92578,69,1,3.25
92579,34,2,2.45
92579,74,1,3.5
92580,56,2,2.55
92581,54,1,2.5
92582,32,1,3.0
92583,23,1,2.5
92584,24,1,3.0
92585,34,1,2.45
92586,33,2,3.5
92587,59,2,4.5
92587,76,1,3.5
92588,22,1,2.0
92589,56,2,2.55
92590,52,1,2.5
92590,70,1,3.25
92591,34,1,2.45
92592,39,1,4.25
92593,48,1,2.5
92594,48,1,2.5
92595,54,2,2.5
92596,36,2,3.75
92596,76,1,3.5
92597,57,1,3.1
92598,57,1,3.1
92599,55,2,4.0
92600,42,2,2.5
92600,70,1,3.25
92601,59,2,4.5
92601,71,1,3.75
92602,52,2,2.5
92603,61,1,4.75
92603,74,1,3.5
92604,37,2,3.0
92605,29,1,2.5
92606,56,2,2.55
92607,46,1,2.5
92608,32,1,3.0
92609,35,2,3.1
92610,53,1,3.0
92611,30,2,3.0
92612,30,1,3.0
92613,25,2,2.2
92614,58,1,3.5
92615,23,2,2.5
92615,73,1,3.75
92616,45,1,3.0
92617,61,1,4.75
92618,56,2,2.55
92619,59,1,4.5
92620,50,2,2.5
92621,36,2,3.75
92622,60,1,3.75
92623,48,1,2.5
92624,87,2,3.0
92625,45,2,3.0
92626,36,1,3.75
92627,52,2,2.5
92628,24,2,3.0
92628,71,1,3.75
92629,32,1,3.0
92630,46,1,2.5
92631,37,2,3.0
92632,39,1,4.25
92633,57,1,3.1
92634,36,1,3.75
92635,30,2,3.0
92636,31,2,2.2
92637,36,1,3.75
92638,52,2,2.5
92639,61,1,4.75
92640,25,1,2.2
92641,35,1,3.1
92641,71,1,3.75
92642,24,2,3.0
92643,59,2,4.5
92644,60,2,3.75
92644,73,1,3.75
92645,31,2,2.2
92646,44,1,2.5
92647,32,2,3.0
92648,32,1,3.0
92649,61,2,4.75
92650,40,2,3.75
92651,42,2,2.5
92652,59,1,4.5
92653,46,1,2.5
92654,22,2,2.0
92655,61,1,4.75
92656,59,2,4.5
92657,42,2,2.5
92658,34,2,2.45
92659,31,1,2.2
92660,32,2,3.0
92661,51,1,3.0
92662,28,2,2.0
92663,42,2,2.5
92664,38,2,3.75
92664,71,1,3.75
92665,56,2,2.55
92666,34,1,2.45
92667,55,1,4.0
92668,52,2,2.5
92669,41,2,4.25
92669,76,1,3.5
92670,28,2,2.0
92671,25,1,2.2
92672,51,2,3.0
92673,55,2,4.0
92674,48,2,2.5
92675,27,1,3.5
92676,30,1,3.0
92677,49,2,3.0
92678,53,1,3.0
92679,27,2,3.5
92680,48,2,2.5
92681,61,1,4.75
92682,36,1,3.75
92683,51,2,3.0
92684,48,2,2.5
92685,54,2,2.5
92686,50,2,2.5
92687,23,1,2.5
92688,56,1,2.55
92689,35,1,3.1
92690,44,1,2.5
92691,33,1,3.5
92692,53,2,3.0
92693,58,2,3.5
92694,28,2,2.0
92695,56,2,2.55
92696,53,1,3.0
92697,22,2,2.0
92697,72,1,3.25
92698,24,2,3.0
92699,61,2,4.75
92700,25,1,2.2
92701,40,1,3.75
92701,79,1,3.75
92702,37,1,3.0
92703,36,1,3.75
92704,28,1,2.0
92704,73,1,3.75
92705,44,2,2.5
92706,27,2,3.5
92707,61,2,4.75
92708,49,1,3.0
92708,73,1,3.75
92709,28,2,2.0
92710,38,1,3.75
92711,55,1,4.0
92712,24,2,3.0
92713,50,2,2.5
92714,50,1,2.5
92714,77,1,3.0
92715,24,1,3.0
92716,23,2,2.5
92717,33,2,3.5
92717,72,1,3.25
92718,47,2,3.0
92719,53,1,3.0
92719,75,1,3.5
92720,52,2,2.5
92721,58,2,3.5
92722,55,1,4.0
92723,50,2,2.5
92724,39,2,4.25
92725,31,1,2.2
92725,72,1,3.25
92726,52,1,2.5
92726,79,1,3.75
92727,59,1,4.5
92728,38,2,3.75
92729,36,1,3.75
92730,37,2,3.0
92731,87,1,3.0
92732,47,2,3.0
92733,22,2,2.0
92734,32,1,3.0
92735,42,1,2.5
92736,42,1,2.5
92737,44,2,2.5
92737,78,1,4.5
92738,57,1,3.1
92739,35,2,3.1
92740,25,2,2.2
92740,70,1,3.25
92741,57,1,3.1
92741,76,1,3.5
92742,42,2,2.5
92743,45,1,3.0
92744,45,2,3.0
92744,74,1,3.5
92745,32,2,3.0
92746,40,2,3.75
92747,27,2,3.5
92748,37,1,3.0
92749,57,1,3.1
92750,34,2,2.45
92751,40,2,3.75
92752,56,1,2.55
92753,24,1,3.0
92753,79,1,3.75
92754,48,1,2.5
92755,48,1,2.5
92756,27,2,3.5
92757,31,1,2.2
92757,73,1,3.75
92758,24,2,3.0
92759,34,2,2.45
92760,58,2,3.5
92761,52,1,2.5
92762,44,2,2.5
92763,22,1,2.0
92764,26,2,3.0
92765,24,2,3.0
92766,52,2,2.5
92767,33,1,3.5
92768,29,1,2.5
92769,34,2,2.45
92770,46,1,2.5
92771,51,1,3.0
92771,71,1,3.75
92772,56,2,2.55
92773,28,2,2.0
92774,40,2,3.75
92775,22,1,2.0
92776,22,2,2.0
92777,22,1,2.0
92778,35,2,3.1
92778,74,1,3.5
92779,33,1,3.5
92779,73,1,3.75
92780,28,2,2.0
92781,43,2,3.0
92782,44,2,2.5
92782,79,1,3.75
92783,31,1,2.2
92783,70,1,3.25
92784,27,1,3.5
92784,74,1,3.5
92785,24,2,3.0
92786,61,1,4.75
92787,39,1,4.25
92788,36,1,3.75
92789,22,2,2.0
92789,77,1,3.0
92790,29,2,2.5
92790,77,1,3.0
92791,57,2,3.1
92792,47,2,3.0
92793,60,1,3.75
92794,58,1,3.5
92795,23,2,2.5
92796,52,1,2.5
92797,31,2,2.2
92797,73,1,3.75
92798,34,1,2.45
92798,75,1,3.5
92799,39,2,4.25
92800,29,2,2.5
92801,58,2,3.5
92802,41,1,4.25
92803,31,2,2.2
92804,53,2,3.0
92804,73,1,3.75
92805,46,2,2.5
92806,25,2,2.2
92807,49,1,3.0
92808,45,1,3.0
92809,43,2,3.0
92810,34,2,2.45
92811,27,2,3.5
92812,39,2,4.25
92813,52,1,2.5
92814,34,2,2.45
92815,44,2,2.5
92815,77,1,3.0
92816,29,1,2.5
92817,26,2,3.0
92817,75,1,3.5
92818,36,1,3.75
92819,33,2,3.5
92820,44,2,2.5
92821,45,1,3.0
92822,25,2,2.2
92823,59,2,4.5
92824,24,2,3.0
92825,27,2,3.5
92826,24,1,3.0
92827,59,2,4.5
92828,47,2,3.0
92829,25,1,2.2
92830,87,2,3.0
92831,56,1,2.55
92832,51,2,3.0
92833,24,1,3.0
92834,40,1,3.75
92835,87,1,3.0
92836,39,2,4.25
92837,36,1,3.75
92838,27,2,3.5
92838,73,1,3.75
92839,61,2,4.75
92840,46,2,2.5
92841,56,1,2.55
92841,73,1,3.75
92842,49,1,3.0
92843,23,1,2.5
92844,29,1,2.5
92845,38,1,3.75
92846,24,1,3.0
92847,49,1,3.0
92848,58,2,3.5
92848,71,1,3.75
92849,52,1,2.5
92850,56,1,2.55
92851,50,2,2.5
92852,32,2,3.0
92852,70,1,3.25
92853,54,1,2.5
92854,37,2,3.0
92855,50,1,2.5
92856,35,1,3.1
92857,55,2,4.0
92858,43,2,3.0
92859,54,1,2.5
92859,69,1,3.25
92860,42,2,2.5
92860,76,1,3.5
92861,49,2,3.0
92862,36,1,3.75
92863,87,1,3.0
92863,73,1,3.75
92864,23,2,2.5
92865,87,1,3.0
92866,30,1,3.0
92867,45,1,3.0
92868,44,1,2.5
92869,41,1,4.25
92870,51,2,3.0
92871,50,1,2.5
92872,40,1,3.75
92873,25,2,2.2
92874,37,1,3.0
92874,73,1,3.75
92875,39,1,4.25
92876,56,1,2.55
92877,27,1,3.5
92878,46,2,2.5
92879,53,2,3.0
92880,52,1,2.5
92880,79,1,3.75
92881,55,1,4.0
92882,22,1,2.0
92882,77,1,3.0
92883,47,2,3.0
92884,54,2,2.5
92885,37,1,3.0
92886,24,2,3.0
92887,27,1,3.5
92887,71,1,3.75
92888,49,2,3.0
92889,56,1,2.55
92890,46,2,2.5
92891,50,2,2.5
92892,29,1,2.5
92892,76,1,3.5
92893,24,2,3.0
92893,69,1,3.25
92894,57,2,3.1
92895,36,2,3.75
92895,74,1,3.5
92896,22,1,2.0
92897,49,1,3.0
92897,76,1,3.5
92898,26,2,3.0
92899,42,1,2.5
92900,37,1,3.0
92901,35,1,3.1
92901,69,1,3.25
92902,28,2,2.0
92903,59,2,4.5
92903,77,1,3.0
92904,50,2,2.5
92905,60,1,3.75
92906,33,2,3.5
92907,55,2,4.0
92908,47,1,3.0
92909,37,1,3.0
92910,26,1,3.0
92911,56,2,2.55
92912,22,2,2.0
92912,73,1,3.75
92913,52,1,2.5
92914,22,2,2.0
92915,26,1,3.0
92916,53,2,3.0
92917,37,2,3.0
92917,77,1,3.0
92918,40,2,3.75
92918,79,1,3.75
92919,41,2,4.25
92920,59,2,4.5
92921,48,1,2.5
92922,46,1,2.5
92923,23,1,2.5
92923,70,1,3.25
92924,27,2,3.5
92925,52,1,2.5
92926,31,1,2.2
92927,44,1,2.5
92927,70,1,3.25
92928,26,1,3.0
92928,79,1,3.75
92929,48,2,2.5
92930,53,1,3.0
92931,44,2,2.5
92931,69,1,3.25
92932,42,1,2.5
92932,72,1,3.25
92933,29,1,2.5
92934,27,1,3.5
92934,73,1,3.75
92935,31,2,2.2
92936,23,1,2.5
92937,50,2,2.5
92937,75,1,3.5
92938,22,1,2.0
92939,26,2,3.0
92940,57,2,3.1
92941,87,1,3.0
92942,55,1,4.0
92942,74,1,3.5
92943,39,2,4.25
92944,25,1,2.2
92945,31,2,2.2
92946,59,2,4.5
92947,39,1,4.25
92947,76,1,3.5
92948,48,2,2.5
92949,26,2,3.0
92950,48,1,2.5
92951,25,1,2.2
92952,51,1,3.0
92953,35,1,3.1
92954,36,2,3.75
92954,73,1,3.75
92955,54,2,2.5
92955,78,1,4.5
92956,48,2,2.5
92957,35,2,3.1
92957,79,1,3.75
92958,60,2,3.75
92959,32,2,3.0
92960,39,1,4.25
92961,23,2,2.5
92962,57,1,3.1
92963,37,2,3.0
92964,58,2,3.5
92964,71,1,3.75
92965,39,1,4.25
92966,35,1,3.1
92967,30,2,3.0
92968,58,1,3.5
92968,76,1,3.5
92969,59,1,4.5
92970,51,2,3.0
92971,54,1,2.5
92972,57,1,3.1
92973,56,2,2.55
92974,38,2,3.75
92975,44,2,2.5
92976,25,1,2.2
92976,73,1,3.75
92977,40,2,3.75
92977,70,1,3.25
92978,39,2,4.25
92979,37,1,3.0
92980,28,2,2.0
92981,49,1,3.0
92982,26,2,3.0
92983,22,1,2.0
92983,72,1,3.25
92984,50,2,2.5
92985,87,1,3.0
92986,55,2,4.0
92986,74,1,3.5
92987,60,1,3.75
92988,51,2,3.0
92989,41,2,4.25
92989,79,1,3.75
92990,30,2,3.0
92991,58,1,3.5
92992,55,1,4.0
92993,47,2,3.0
92993,74,1,3.5
92994,33,1,3.5
92995,33,1,3.5
92996,44,2,2.5
92997,50,2,2.5
92998,57,1,3.1
92999,37,2,3.0
93000,37,1,3.0
93001,87,2,3.0
93002,55,1,4.0
93003,45,2,3.0
93004,51,2,3.0
93005,49,2,3.0
93006,45,1,3.0
93007,31,2,2.2
93008,36,1,3.75
93009,25,1,2.2
93010,45,2,3.0
93011,60,1,3.75
93012,49,2,3.0
93012,75,1,3.5
93013,45,2,3.0
93014,41,1,4.25
93015,59,2,4.5
93016,49,1,3.0
93017,30,1,3.0
93018,51,2,3.0
93019,52,1,2.5
93019,73,1,3.75
93020,48,2,2.5
93021,53,1,3.0
93022,49,1,3.0
93023,51,2,3.0
93024,35,2,3.1
